shiptype,Length,Breadth,Draught,SOG,TotalDistance,Duration,Route,Direct
71,210,30,8.72,9.424848,155.845073,1141,BRE_HAM,1
71,166,27,8.76,12.242857,105.94158,1452,BRE_HAM,1
73,140,23,7.48,10.535302,152.69725,729,BRE_HAM,1
79,88,13,4.92,10.446508,124.624117,586,BRE_HAM,1
71,166,27,8.76,13.335258,128.012515,486,BRE_HAM,1
71,275,32,10.25,11.978254,145.215984,607,BRE_HAM,1
71,166,27,8.76,13.261338,144.114442,540,BRE_HAM,1
73,140,23,7.48,12.153166,163.140332,683,BRE_HAM,1
71,275,32,12.3,9.938824,130.708568,1075,BRE_HAM,1
71,166,27,7.5,13.673512,137.339966,520,BRE_HAM,1
71,169,27,8.9,10.004805,155.98463,770,BRE_HAM,1
71,166,27,8.76,11.487736,151.600783,636,BRE_HAM,1
70,85,13,4.63,10.764286,164.937959,800,BRE_HAM,1
79,88,14,3.59,8.793103,155.902277,1131,BRE_HAM,1
70,88,12,4.18,8.769184,132.570293,788,BRE_HAM,1
71,169,24,8.6,14.398312,133.889456,473,BRE_HAM,1
70,200,36,9.16,10.589193,164.325824,769,BRE_HAM,1
70,216,32,10.2,11.0812,128.459909,638,BRE_HAM,1
70,216,32,9.5,11.045833,143.314335,647,BRE_HAM,1
71,169,27,7.5,12.850725,140.130751,555,BRE_HAM,1
70,258,32,8.069347,12.272686,159.00294,5659,BRE_HAM,1
71,166,27,8.2,13.51881,141.653145,535,BRE_HAM,1
71,169,27,8.6,11.482775,145.7016,635,BRE_HAM,1
71,166,27,8.9,14.681687,140.722229,485,BRE_HAM,1
71,151,23,8.1,13.523372,138.189678,523,BRE_HAM,1
71,166,27,8.3,13.149908,142.865183,544,BRE_HAM,1
71,166,27,8.6,13.140556,140.037559,544,BRE_HAM,1
71,166,27,8.5,15.29957,137.135732,465,BRE_HAM,1
73,140,23,7.48,14.374899,137.53223,493,BRE_HAM,1
71,158,23,7.83,12.320906,139.971452,574,BRE_HAM,1
79,207,30,8.15,11.145092,142.795191,1735,BRE_HAM,1
71,134,22,7.61,13.158733,132.805195,523,BRE_HAM,1
71,134,22,7.61,13.226667,137.452161,540,BRE_HAM,1
71,211,32,0,11.957947,145.885037,603,BRE_HAM,1
70,132,19,6.41,13.56968,404.630019,7769,BRE_HAM,0
71,134,22,7.61,15.902752,136.18586,436,BRE_HAM,1
70,132,19,6.41,13.906745,373.082129,8091,BRE_HAM,0
71,134,22,7.61,16.109113,130.272644,419,BRE_HAM,1
71,275,32,9.89,12.678876,147.623393,586,BRE_HAM,1
71,134,22,7.61,13.626614,137.55344,512,BRE_HAM,1
71,168,26,9.32,14.340927,138.717482,495,BRE_HAM,1
71,134,22,7.61,15.498391,131.519927,439,BRE_HAM,1
71,134,22,7.61,13.918787,144.342827,528,BRE_HAM,1
71,134,22,7.61,14.032996,140.303841,498,BRE_HAM,1
70,229,38,9.06,9.30841,363.365135,9150,BRE_HAM,0
71,134,22,7.61,14.656739,138.057308,461,BRE_HAM,1
70,88,12,4.18,8.19926,136.763917,810,BRE_HAM,1
71,134,22,7.61,15.471396,130.102437,438,BRE_HAM,1
71,169,27,8.74,12.737258,145.853582,568,BRE_HAM,1
71,134,22,7.61,14.517672,132.500233,464,BRE_HAM,1
70,190,32,8.8,11.529935,176.361508,774,BRE_HAM,1
71,275,32,9.89,13.212567,147.240344,557,BRE_HAM,1
71,169,27,8.74,13.833205,159.617282,521,BRE_HAM,1
70,190,29,10.3,11.423444,156.469248,690,BRE_HAM,1
70,193,28,8.8,11.154659,162.923322,729,BRE_HAM,1
70,216,32,9.73,12.00922,131.561946,586,BRE_HAM,1
71,169,27,8.74,14.514222,124.032739,490,BRE_HAM,1
71,134,22,7.1,15.30604,134.391331,447,BRE_HAM,1
70,81,11,3,6.557409,170.04265,1236,BRE_HAM,1
71,134,22,7.8,14.767603,136.842079,462,BRE_HAM,1
71,134,22,7.805882,14.810022,132.878175,491,BRE_HAM,1
71,134,22,7.8,14.719172,131.715031,458,BRE_HAM,1
70,230,37,9.88,8.807149,217.643001,10723,BRE_HAM,0
70,133,22,7.44,12.817675,353.2265,10999,BRE_HAM,0
71,275,40,11.45,14.150272,150.01387,550,BRE_HAM,1
79,162,25,9.35,13.765762,128.429708,478,BRE_HAM,1
74,141,23,7.33,12.536052,362.242266,9163,BRE_HAM,0
70,133,22,7.44,11.138926,132.331118,596,BRE_HAM,1
79,162,25,9.35,12.414286,131.806539,530,BRE_HAM,1
70,293,40,0,12.105529,153.003658,632,BRE_HAM,1
79,100,14,5.35,9.702014,167.033235,849,BRE_HAM,1
70,293,40,0,12.217212,139.463586,580,BRE_HAM,1
79,162,25,9.35,12.018416,118.659858,3644,BRE_HAM,1
79,162,25,9.35,13.224506,133.930638,506,BRE_HAM,1
79,90,13,4.86,10.957827,169.103074,3025,BRE_HAM,1
71,134,23,7.62,14.458298,136.507454,469,BRE_HAM,1
71,151,23,7.66,14.027961,140.446503,517,BRE_HAM,1
70,88,13,4.68,10.452638,165.009476,776,BRE_HAM,1
70,127,20,5.68,9.903597,165.682358,12692,BRE_HAM,1
71,134,23,7.62,13.797972,136.543722,493,BRE_HAM,1
79,82,12,3,9.559636,163.003034,828,BRE_HAM,1
71,134,23,7.62,13.710698,124.313674,511,BRE_HAM,1
72,168,26,8.1,12.312288,127.451918,612,BRE_HAM,1
79,275,32,11.1,12.440829,152.760089,626,BRE_HAM,1
71,134,23,6.3,12.335726,146.327701,601,BRE_HAM,1
71,134,23,6.3,12.335726,146.327701,601,BRE_HAM,1
71,134,23,7.4,14.155936,136.5858,496,BRE_HAM,1
71,134,23,7.4,14.155936,136.5858,496,BRE_HAM,1
71,158,23,7.9,10.575,133.821642,631,BRE_HAM,1
71,151,23,7.76,12.948273,699.73733,9684,BRE_HAM,0
71,134,22,7.61,15.443848,133.662941,446,BRE_HAM,1
74,141,23,7.33,14.217496,353.38462,10838,BRE_HAM,0
71,168,26,8.69,13.965759,142.830362,513,BRE_HAM,1
70,232,32,8.91,12.47483,142.889637,588,BRE_HAM,1
79,162,25,9.35,11.982428,132.590504,551,BRE_HAM,1
70,179,28,9.61,13.19606,138.259872,532,BRE_HAM,1
71,158,23,7.9,9.814904,160.688692,831,BRE_HAM,1
71,168,26,8.69,14.605308,134.088122,470,BRE_HAM,1
71,179,28,9.61,16.315815,127.964558,409,BRE_HAM,1
71,158,23,7.9,11.838164,147.14172,1368,BRE_HAM,1
71,168,26,8.69,13.455218,136.046877,528,BRE_HAM,1
71,179,28,9.61,14.265377,137.191475,492,BRE_HAM,1
71,158,23,7.9,12.495979,142.636636,571,BRE_HAM,1
79,397,56,13.23,13.409926,144.263444,553,BRE_HAM,1
71,179,28,9.61,11.863773,141.117676,608,BRE_HAM,1
71,168,26,8.69,11.219501,149.496042,685,BRE_HAM,1
71,169,24,8.39,11.206934,147.749499,1986,BRE_HAM,1
71,158,23,7.9,14.039484,138.681863,504,BRE_HAM,1
71,88,12,3.97,12.410673,151.09837,609,BRE_HAM,1
71,158,23,7.9,13.498704,143.052705,539,BRE_HAM,1
71,88,12,3.97,12.518843,151.266398,604,BRE_HAM,1
71,134,22,7.61,12.762734,139.115539,3009,BRE_HAM,1
71,158,23,7.9,13.327374,140.387546,536,BRE_HAM,1
71,169,24,8.39,10.904236,146.19328,2444,BRE_HAM,1
71,209,30,8.4,11.042083,157.798796,1617,BRE_HAM,1
71,158,23,7.9,11.494146,143.56758,631,BRE_HAM,1
71,158,23,7.7,12.48,144.028248,950,BRE_HAM,1
72,179,28,9.61,16.260258,1696.370953,12045,BRE_HAM,0
71,88,12,3.97,12.161003,149.431542,623,BRE_HAM,1
71,158,23,7.9,14.184133,131.316122,511,BRE_HAM,1
71,168,26,8.6,12.726667,144.405593,554,BRE_HAM,1
72,178,28,10.345259,16.054179,1707.502638,12352,BRE_HAM,0
71,158,23,7.9,14.583412,124.931731,498,BRE_HAM,1
71,168,26,8.69,14.580128,116.189924,477,BRE_HAM,1
71,158,23,8.2,13.236872,123.116475,533,BRE_HAM,1
71,158,23,7.6,11.679024,126.349152,613,BRE_HAM,1
71,158,23,7.4,12.736817,104.746564,1009,BRE_HAM,1
71,168,26,8.4,13.868763,138.319643,498,BRE_HAM,1
70,82,11,2.9,7.808258,156.869534,994,BRE_HAM,1
70,168,26,7.470306,15.174672,132.721152,457,BRE_HAM,1
70,168,26,7.5,13.666263,131.118719,494,BRE_HAM,1
70,82,12,3.2,8.068307,142.322714,875,BRE_HAM,1
71,241,32,0,10.803743,148.202599,668,BRE_HAM,1
79,162,25,9.35,12.781784,134.304093,526,BRE_HAM,1
70,141,23,7.33,11.421963,140.282693,600,BRE_HAM,1
70,257,32,9.43,10.451537,145.13421,2444,BRE_HAM,1
71,134,22,7.61,14.024385,131.916126,487,BRE_HAM,1
71,134,22,7.61,10.296862,145.446811,700,BRE_HAM,1
71,134,23,7.62,15.264425,136.421836,460,BRE_HAM,1
70,90,14,5.35,11.072715,165.427257,5245,BRE_HAM,1
71,151,23,7.76,14.679794,366.731809,10073,BRE_HAM,0
71,134,23,7.62,14.321272,139.756144,502,BRE_HAM,1
79,274,32,10.08,12.277349,144.541119,597,BRE_HAM,1
71,134,23,7.62,12.751776,138.141459,537,BRE_HAM,1
71,134,23,7.62,13.854806,131.959766,495,BRE_HAM,1
71,88,12,3.97,11.939257,152.757819,642,BRE_HAM,1
79,265,32,10.28,9.458358,128.307639,1512,BRE_HAM,1
79,88,12,4.67,8.648684,145.787858,835,BRE_HAM,1
79,275,32,10.08,7.682366,71.450514,2751,BRE_HAM,1
71,168,26,8.69,15.066806,139.206767,478,BRE_HAM,1
70,151,23,7.76,9.320745,145.945686,808,BRE_HAM,1
71,134,23,7.62,14.356275,137.728675,493,BRE_HAM,1
71,178,26,9.14,17.165329,1788.167263,12915,BRE_HAM,0
71,158,23,7.9,13.282411,136.079531,505,BRE_HAM,1
71,158,23,7.9,14.161373,143.147468,517,BRE_HAM,1
79,265,32,10.28,12.620718,153.662388,619,BRE_HAM,1
70,135,22,7.17,12.703866,134.471643,1036,BRE_HAM,1
71,134,22,7.7,15.558916,137.203492,442,BRE_HAM,1
71,168,26,8.69,12.758812,133.34394,523,BRE_HAM,1
71,294,32,10.98,12.121327,133.144938,609,BRE_HAM,1
71,134,22,6.9,13.133395,142.066586,542,BRE_HAM,1
72,142,20,5.6,14.454508,139.248491,487,BRE_HAM,1
71,274,40,11.24,11.066715,154.228082,698,BRE_HAM,1
71,134,23,7.62,15.561538,136.755487,441,BRE_HAM,1
79,86,12,4.61,10.029322,120.515534,595,BRE_HAM,1
71,179,28,9.61,14.841509,138.562504,477,BRE_HAM,1
81,68,12,3.49,11.51562,144.965609,623,BRE_HAM,1
80,70,12,3.65,7.577966,146.456958,943,BRE_HAM,1
71,179,28,9.97,12.80125,144.610025,559,BRE_HAM,1
70,90,13,4.55,11.50938,159.801574,692,BRE_HAM,1
81,68,12,3.49,9.781166,161.590257,2723,BRE_HAM,1
71,88,12,3.97,11.090743,156.505494,713,BRE_HAM,1
71,150,23,7.66,13.927049,136.325648,488,BRE_HAM,1
71,179,28,9.97,12.73447,140.104795,558,BRE_HAM,1
71,134,23,7.62,16.164037,134.606765,430,BRE_HAM,1
70,90,13,4.91,8.436039,175.363416,1035,BRE_HAM,1
70,82,12,3.18,6.873396,121.564891,861,BRE_HAM,1
70,0,0,8.21,12.160677,170.643631,678,BRE_HAM,1
71,158,23,7.9,12.420069,143.739508,579,BRE_HAM,1
71,179,28,9.97,16.928055,1750.678262,12740,BRE_HAM,0
70,104,16,5.89,10.447822,1295.097481,13190,BRE_HAM,0
80,70,12,3.65,9.818306,140.637548,675,BRE_HAM,1
80,70,12,3.65,9.913478,138.593732,690,BRE_HAM,1
70,90,13,4.84,10.460322,156.237236,746,BRE_HAM,1
70,139,21,6.68,10.049934,160.121825,757,BRE_HAM,1
79,88,14,4.37,8.821729,153.899851,855,BRE_HAM,1
71,149,22,7.87,12.161993,145.100184,592,BRE_HAM,1
71,294,32,10.3,11.21626,127.966143,588,BRE_HAM,1
70,134,23,6.8,13.54,125.234796,525,BRE_HAM,1
70,82,12,2.5,7.223984,116.257103,773,BRE_HAM,1
71,168,26,7.8,13.375145,137.910932,518,BRE_HAM,1
71,158,23,8,15.150106,140.559942,472,BRE_HAM,1
71,168,26,7.7,13.540726,132.637089,496,BRE_HAM,1
70,89,15,3.2,8.361514,163.107866,954,BRE_HAM,1
70,101,18,5.5,11.466779,133.528356,594,BRE_HAM,1
70,101,18,4.8,13.246124,136.237851,515,BRE_HAM,1
71,151,23,8,11.569622,140.932675,609,BRE_HAM,1
72,142,20,6.5,11.786872,145.093818,616,BRE_HAM,1
71,125,22,7.7,12.024831,140.313703,599,BRE_HAM,1
71,125,22,7.1,15.408261,136.392606,466,BRE_HAM,1
70,123,16,6.38,10.555694,152.11057,3219,BRE_HAM,1
81,68,12,3.49,11.31399,140.424478,642,BRE_HAM,1
70,121,18,5.63,14.0192,138.535602,499,BRE_HAM,1
81,68,12,3.49,10.981846,144.892392,649,BRE_HAM,1
81,68,12,3.49,10.850762,141.885724,655,BRE_HAM,1
70,199,32,8.75,11.07907,141.111388,646,BRE_HAM,1
0,275,40,10.96,10.838398,154.477734,1866,BRE_HAM,1
81,68,12,3.49,9.895742,142.533065,727,BRE_HAM,1
81,68,12,3.49,10.257917,144.111151,723,BRE_HAM,1
81,68,12,3.49,7.160646,146.412693,994,BRE_HAM,1
81,68,12,3.49,11.068819,138.075656,635,BRE_HAM,1
81,68,12,3.49,8.057014,151.134241,884,BRE_HAM,1
70,59,11,3.188889,7.770167,214.066094,7939,BRE_HAM,0
81,68,12,3.2,11.158983,142.787738,629,BRE_HAM,1
81,68,12,3.49,8.665677,136.250436,800,BRE_HAM,1
81,68,12,3.49,8.614205,139.931456,819,BRE_HAM,1
81,68,12,3.49,8.318067,141.537431,851,BRE_HAM,1
81,68,12,3.2,8.995541,148.624033,803,BRE_HAM,1
81,68,12,3.49,9.166773,130.490137,789,BRE_HAM,1
81,68,12,3.49,8.566361,132.668092,857,BRE_HAM,1
81,68,12,3.2,10.78552,128.688926,664,BRE_HAM,1
0,275,40,11,13.4125,128.240647,548,BRE_HAM,1
81,68,12,3.2,11.87651,139.97538,610,BRE_HAM,1
81,68,12,3.2,11.895042,140.202885,595,BRE_HAM,1
81,68,12,3.382617,8.367188,172.855587,1295,BRE_HAM,1
81,68,12,3.2,10.087518,141.941879,711,BRE_HAM,1
81,68,12,3.2,10.087518,141.941879,711,BRE_HAM,1
81,68,12,3.2,11.943193,142.471652,605,BRE_HAM,1
81,68,12,3.2,11.943193,142.471652,605,BRE_HAM,1
81,68,12,3.2,11.943193,142.471652,605,BRE_HAM,1
81,68,12,3.2,11.518669,141.294439,616,BRE_HAM,1
81,68,12,3.2,11.518669,141.294439,616,BRE_HAM,1
81,68,12,3.2,8.726355,143.659933,811,BRE_HAM,1
81,68,12,3.2,8.726355,143.659933,811,BRE_HAM,1
81,68,12,3.2,8.726355,143.659933,811,BRE_HAM,1
81,68,12,3.2,9.018908,135.353124,750,BRE_HAM,1
81,68,12,3.2,9.018908,135.353124,750,BRE_HAM,1
81,68,12,3.2,9.018908,135.353124,750,BRE_HAM,1
81,68,12,3.2,12.24641,141.334632,570,BRE_HAM,1
81,68,12,3.2,9.083824,136.882834,748,BRE_HAM,1
81,68,12,3.2,10.201138,144.833219,703,BRE_HAM,1
81,68,12,3.2,10.201138,144.833219,703,BRE_HAM,1
81,68,12,3.2,10.201138,144.833219,703,BRE_HAM,1
81,68,12,3.2,7.551452,148.884165,963,BRE_HAM,1
81,68,12,3.2,7.551452,148.884165,963,BRE_HAM,1
81,68,12,3.2,7.551452,148.884165,963,BRE_HAM,1
81,68,12,3.2,7.33283,147.547561,992,BRE_HAM,1
81,68,12,3.2,9.705487,143.709209,728,BRE_HAM,1
81,68,12,3.2,8.984244,143.494036,786,BRE_HAM,1
81,68,12,3.2,10.305324,144.303406,694,BRE_HAM,1
81,68,12,3.2,10.305324,144.303406,694,BRE_HAM,1
81,68,12,3.2,10.305324,144.303406,694,BRE_HAM,1
81,68,12,3.8,9.263928,143.753462,778,BRE_HAM,1
81,68,12,3.8,9.263928,143.753462,778,BRE_HAM,1
81,68,12,3.2,9.4654,145.497614,762,BRE_HAM,1
81,68,12,3.2,9.4654,145.497614,762,BRE_HAM,1
81,68,12,3.2,7.766729,148.831396,936,BRE_HAM,1
81,68,12,3.2,8.160523,144.088665,878,BRE_HAM,1
81,68,12,3.2,8.160523,144.088665,878,BRE_HAM,1
81,68,12,3.2,7.904839,148.026436,934,BRE_HAM,1
81,68,12,3.2,7.904839,148.026436,934,BRE_HAM,1
81,68,12,3.2,11.699357,144.109064,621,BRE_HAM,1
81,68,12,3.2,8.608962,145.553137,849,BRE_HAM,1
81,68,12,3.204359,8.809963,144.020422,802,BRE_HAM,1
81,68,12,3.2,8.053228,145.759929,882,BRE_HAM,1
79,151,24,8.5,14.066934,137.824784,498,BRE_HAM,1
71,125,22,7.7,13.944509,141.190146,521,BRE_HAM,1
81,68,12,3.2,9.156556,139.766143,755,BRE_HAM,1
71,125,22,8.1,12.61426,138.421049,560,BRE_HAM,1
79,151,24,8.4,13.906383,142.274579,517,BRE_HAM,1
81,68,12,3.2,8.018594,143.758012,881,BRE_HAM,1
71,125,22,7.5,15.055487,143.178038,1456,BRE_HAM,1
71,125,22,7.9,13.209701,139.293406,539,BRE_HAM,1
71,125,22,7.9,12.823679,139.101235,553,BRE_HAM,1
81,68,12,3.2,8.245517,145.084577,869,BRE_HAM,1
71,125,22,7.1,12.409605,143.946575,586,BRE_HAM,1
79,151,24,8.3,13.896289,140.305682,511,BRE_HAM,1
71,151,23,6.3,15.39154,137.392416,465,BRE_HAM,1
71,134,23,7.2,13.183243,144.487761,1766,BRE_HAM,1
70,179,28,9.97,14.570143,144.514101,488,BRE_HAM,1
81,68,12,3.49,11.184603,144.788036,643,BRE_HAM,1
70,90,15,5.35,8.404426,119.904572,3861,BRE_HAM,1
70,229,38,11.37,8.627912,162.195671,5741,BRE_HAM,1
70,200,32,8.9,11.449399,151.200403,3655,BRE_HAM,1
70,88,12,4.82,8.778035,148.51672,2728,BRE_HAM,1
72,169,27,7.7,12.863016,145.733769,556,BRE_HAM,1
72,169,27,7.9,12.687611,141.684532,564,BRE_HAM,1
70,101,18,5.1,13.405973,135.562629,518,BRE_HAM,1
70,101,18,5.3,14.212971,134.636882,477,BRE_HAM,1
71,152,24,8,13.363985,141.641067,546,BRE_HAM,1
71,154,24,9.3,13.594091,117.444522,531,BRE_HAM,1
70,101,18,5.5,13.350195,136.151979,512,BRE_HAM,1
71,154,24,9.1,12.272973,87.822997,1243,BRE_HAM,1
71,154,24,8,13.358835,140.416362,531,BRE_HAM,1
71,154,24,8.7,14.011155,137.093223,510,BRE_HAM,1
71,134,23,8.5,10.035112,142.387963,711,BRE_HAM,1
71,154,24,9.2,11.866566,157.351552,662,BRE_HAM,1
71,134,23,7.2,15.422838,133.479446,450,BRE_HAM,1
71,134,23,7.6,12.943273,142.08351,549,BRE_HAM,1
71,134,23,8,15.196026,134.300738,452,BRE_HAM,1
71,134,23,7.9,13.75697,133.530863,495,BRE_HAM,1
71,134,23,8.4,14.27336,140.086078,502,BRE_HAM,1
71,134,23,7.1,13.502335,140.972603,514,BRE_HAM,1
71,154,24,8.4,11.48127,141.591561,632,BRE_HAM,1
79,151,24,8.197293,10.874586,138.757188,664,BRE_HAM,1
71,154,24,8.2,10.421501,144.479652,692,BRE_HAM,1
70,121,18,5.63,13.037912,143.230415,547,BRE_HAM,1
81,68,12,3.49,6.798009,146.374797,1065,BRE_HAM,1
81,68,12,3.2,12.24641,139.711507,570,BRE_HAM,1
81,68,12,3.2,9.083824,136.882834,748,BRE_HAM,1
81,68,12,3.2,7.766729,148.831396,936,BRE_HAM,1
71,134,23,7.5,15.123591,142.353404,478,BRE_HAM,1
71,125,22,7.3,14.308824,144.152019,514,BRE_HAM,1
71,154,24,8.9,13.073889,140.517405,541,BRE_HAM,1
71,154,24,8.8,12.760036,142.493592,565,BRE_HAM,1
71,154,24,8.7,14.798783,141.491897,495,BRE_HAM,1
70,152,22,5.9,12.110017,147.229146,1081,BRE_HAM,1
71,151,23,6.3,15.39154,137.392416,465,BRE_HAM,1
71,142,21,5.9,13.164825,139.741895,544,BRE_HAM,1
79,88,14,3.2,9.508926,126.915349,661,BRE_HAM,1
71,169,24,8.39,14.004308,117.625173,2440,BRE_HAM,1
71,169,24,8.39,13.493267,143.142296,1502,BRE_HAM,1
71,171,26,8.39,10.975309,144.172086,651,BRE_HAM,1
70,90,15,5.35,8.404426,119.904572,3861,BRE_HAM,1
71,169,24,8.39,11.206934,146.356281,1252,BRE_HAM,1
70,229,38,11.37,8.627912,162.195671,5741,BRE_HAM,1
71,171,26,8.39,11.711415,144.943504,1222,BRE_HAM,1
70,200,32,8.9,11.449399,149.333056,3655,BRE_HAM,1
71,169,24,8.39,10.904236,141.920206,1266,BRE_HAM,1
79,399,60,10.1,12.166667,207.429164,1117,BRE_HAM,0
70,154,24,6.599679,12.513462,154.978241,2990,BRE_HAM,1
79,89,12,3,9.340783,147.650995,3111,BRE_HAM,1
70,152,24,5.869241,11.09281,136.712044,8622,BRE_HAM,1
70,101,18,5.1,13.405973,134.856133,518,BRE_HAM,1
70,101,18,5.3,14.212971,134.636882,477,BRE_HAM,1
70,101,18,5.5,13.350195,134.755614,512,BRE_HAM,1
70,101,18,5.5,11.466779,133.528356,594,BRE_HAM,1
71,300,48,9.5,12.241532,162.133266,2807,BRE_HAM,1
70,200,32,8.3,12.03504,148.279651,625,BRE_HAM,1
70,101,18,4.8,13.246124,136.237851,515,BRE_HAM,1
70,100,40,6.923708,1.491401,141.85793,5914,BRE_HAM,1
71,151,23,7.9,12.949027,143.149082,565,BRE_HAM,1
70,87,11,3,7.800862,145.699663,928,BRE_HAM,1
71,151,23,8,11.569622,140.932675,609,BRE_HAM,1
70,82,13,3.2,11.605159,153.15568,659,BRE_HAM,1
70,199,34,8.9,10.359537,149.596578,734,BRE_HAM,1
71,151,23,7.7,13.422989,144.017148,522,BRE_HAM,1
79,142,21,5.9,15.151701,132.301092,446,BRE_HAM,1
70,200,32,8.9,10.822629,159.221042,738,BRE_HAM,1
71,154,24,8.8,10.191771,144.583219,719,BRE_HAM,1
71,154,24,8.4,14.253953,139.596877,505,BRE_HAM,1
70,152,22,6.7,13.96502,137.920306,510,BRE_HAM,1
70,88,13,3.4,7.87301,140.69298,881,BRE_HAM,1
71,151,23,6.1,14.134432,137.085809,706,BRE_HAM,1
71,134,23,7.902692,13.492885,138.529879,519,BRE_HAM,1
79,134,22,8.49797,13.50203,142.695096,545,BRE_HAM,1
71,179,28,9.97,15.657174,137.129859,452,BRE_HAM,1
71,179,28,9.97,12.80125,143.214562,559,BRE_HAM,1
71,179,28,9.97,12.73447,139.398807,558,BRE_HAM,1
71,179,28,9.97,9.002644,155.616285,869,BRE_HAM,1
80,70,12,3.65,7.609405,149.803483,925,BRE_HAM,1
80,70,12,3.65,8.434629,144.032363,825,BRE_HAM,1
80,70,12,3.65,9.818306,137.366815,675,BRE_HAM,1
71,169,24,8.39,12.299808,142.695817,1218,BRE_HAM,1
80,70,12,3.7,8.6142,145.874798,837,BRE_HAM,1
80,70,12,3.7,8.919552,142.662453,804,BRE_HAM,1
70,0,0,7.6,11.547261,143.617779,638,BRE_HAM,1
80,70,12,3.60152,7.94152,139.273489,854,BRE_HAM,1
80,70,12,3.6,10.062251,141.005032,701,BRE_HAM,1
72,169,27,7.7,12.863016,145.027782,556,BRE_HAM,1
80,70,12,3.6,8.822236,141.043578,806,BRE_HAM,1
72,169,27,7.9,12.687611,138.896,564,BRE_HAM,1
80,70,12,3.6,6.564424,145.408482,1091,BRE_HAM,1
80,70,12,3.6,8.360233,145.084139,859,BRE_HAM,1
71,134,23,8,13.49368,141.131829,537,BRE_HAM,1
71,134,23,8.3,13.369557,145.888316,541,BRE_HAM,1
79,134,22,7.9,12.965568,141.357794,546,BRE_HAM,1
71,134,23,7.604522,12.565391,142.158365,575,BRE_HAM,1
79,134,22,8.1,11.372562,138.677783,1065,BRE_HAM,1
71,134,23,7.5,11.936797,137.53707,587,BRE_HAM,1
70,82,12,3.2,8.068307,141.379339,875,BRE_HAM,1
71,154,24,9.1,12.272973,87.822997,1243,BRE_HAM,1
70,0,0,8.2,10.955752,145.694459,678,BRE_HAM,1
79,134,22,8.2,14.477096,137.692182,489,BRE_HAM,1
71,134,23,7.9,13.49023,139.249401,522,BRE_HAM,1
72,142,20,5.6,14.454508,138.542503,487,BRE_HAM,1
71,154,24,8,13.358835,140.416362,531,BRE_HAM,1
79,134,22,8.5,13.124906,138.429725,533,BRE_HAM,1
80,70,12,3.6,9.727688,145.732055,746,BRE_HAM,1
80,70,12,3.6,10.735202,139.118371,641,BRE_HAM,1
71,154,24,8.7,14.011155,137.093223,510,BRE_HAM,1
72,142,20,7,12.888745,137.914108,542,BRE_HAM,1
79,134,22,8.1,9.410169,153.839041,830,BRE_HAM,1
71,277,40,10.637993,12.969355,142.342249,557,BRE_HAM,1
70,180,34,7.8,9.371909,155.022938,832,BRE_HAM,1
79,134,22,8.4,11.941167,142.225321,617,BRE_HAM,1
79,134,22,8.4,14.499208,140.356321,505,BRE_HAM,1
80,70,12,3.6,8.332429,142.364451,852,BRE_HAM,1
79,134,22,8.7,14.144882,140.941464,507,BRE_HAM,1
71,134,23,8.3,13.559345,138.164996,521,BRE_HAM,1
79,134,22,8.7,14.175198,138.158297,504,BRE_HAM,1
72,142,20,6.5,11.786872,145.093818,616,BRE_HAM,1
71,134,23,8.2,13.087321,144.951915,560,BRE_HAM,1
71,134,23,8.1,12.439551,142.908182,579,BRE_HAM,1
79,134,22,8.207611,14.941438,136.97973,474,BRE_HAM,1
80,70,12,3.6,10.008439,142.636878,710,BRE_HAM,1
71,134,23,7.6,13.849905,141.861384,534,BRE_HAM,1
80,70,12,3.6,6.6359,141.970364,1039,BRE_HAM,1
79,134,22,8.1,12.808778,145.839539,581,BRE_HAM,1
71,134,23,7.8,13.75725,142.435862,530,BRE_HAM,1
79,134,22,8.2,12.421552,140.284605,579,BRE_HAM,1
71,134,23,8.8,12.274106,145.321825,586,BRE_HAM,1
72,142,20,7.3,13.509459,137.39628,517,BRE_HAM,1
79,134,22,8.5,12.700894,143.363525,558,BRE_HAM,1
71,134,23,8.6,12.894004,145.039601,567,BRE_HAM,1
79,134,22,8.300464,11.116847,140.979871,650,BRE_HAM,1
80,70,12,3.6,6.646557,137.290493,1030,BRE_HAM,1
71,134,23,8.1,14.217682,139.662834,509,BRE_HAM,1
72,145,23,8.611407,13.512357,140.857008,526,BRE_HAM,1
79,134,22,8.500461,13.673041,116.328427,1258,BRE_HAM,1
71,134,23,7.3,10.402941,156.134923,1604,BRE_HAM,1
71,142,20,5.6,11.769502,142.836599,624,BRE_HAM,1
71,142,20,6.3,12.322472,127.13578,533,BRE_HAM,1
70,82,12,3.8,11.249918,142.528758,610,BRE_HAM,1
70,87,11,3.4,8.564971,129.221172,776,BRE_HAM,1
71,154,24,8.4,11.48127,141.591561,632,BRE_HAM,1
70,300,48,9.9,11.782986,145.427215,1231,BRE_HAM,1
71,154,24,8.2,10.421501,144.479652,692,BRE_HAM,1
70,179,28,9.97,14.570143,144.535484,488,BRE_HAM,1
80,70,12,3.65,7.577966,146.456958,943,BRE_HAM,1
80,70,12,3.65,9.913478,138.593732,690,BRE_HAM,1
70,101,18,5.1,13.405973,134.856133,518,BRE_HAM,1
79,134,22,8.4,14.003181,141.077001,503,BRE_HAM,1
70,101,18,5.3,14.212971,134.636882,477,BRE_HAM,1
